rid,src,date,tier,score,fBench,title,link,queries
PM38349725,pubmed,2024,T1_review,4,False,Learning to Make Rare and Complex Diagnoses With Generative AI Assistance: Qualitative Study of Popular Large Language Models.,https://pubmed.ncbi.nlm.nih.gov/38349725/,P03
PM38315183,pubmed,2024,T1_review,4,False,[ChatGPT: aid to medical ethics decision making?].,https://pubmed.ncbi.nlm.nih.gov/38315183/,P03
AX2402.09742,arxiv,2024-02-15,T1_review,4,False,AI Hospital: Benchmarking Large Language Models in a Multi-agent Medical Interaction Simulator,https://arxiv.org/abs/2402.09742,"Q11,Q01,Q02,Q03,Q08,Q10,Q12"
AX2405.10893,arxiv,2024-05-17,T1_review,4,False,"COGNET-MD, an evaluation framework and dataset for Large Language Model benchmarks in the medical domain",https://arxiv.org/abs/2405.10893,Q08
AX2405.11640,arxiv,2024-05-19,T1_review,4,False,"Inquire, Interact, and Integrate: A Proactive Agent Collaborative Framework for Zero-Shot Multimodal Medical Reasoning",https://arxiv.org/abs/2405.11640,"Q14,Q08"
AX2405.14751,arxiv,2024-05-23,T3_out,4,True,AGILE: A Novel Reinforcement Learning Framework of LLM Agents,https://arxiv.org/abs/2405.14751,Q09
AX2406.03699,arxiv,2024-06-06,T1_review,4,False,M-QALM: A Benchmark to Assess Clinical Reading Comprehension and Knowledge Recall in Large Language Models via Question Answering,https://arxiv.org/abs/2406.03699,Q08
AX2408.14340,arxiv,2024-08-26,T1_review,4,False,Foundation Models for Music: A Survey,https://arxiv.org/abs/2408.14340,Q08
AX2409.06351,arxiv,2024-09-10,T1_review,4,False,MAGDA: Multi-agent guideline-driven diagnostic assistance,https://arxiv.org/abs/2409.06351,"Q07,Q08"
AX2410.04112,arxiv,2024-10-05,T1_review,4,False,Exploring LLM-based Data Annotation Strategies for Medical Dialogue Preference Alignment,https://arxiv.org/abs/2410.04112,Q11
AX2410.04521,arxiv,2024-10-06,T1_review,4,False,MC-CoT: A Modular Collaborative CoT Framework for Zero-shot Medical-VQA with LLM and MLLM Integration,https://arxiv.org/abs/2410.04521,Q08
AX2410.11531,arxiv,2024-10-15,T1_review,4,False,AGENTiGraph: An Interactive Knowledge Graph Platform for LLM-based Chatbots Utilizing Private Data,https://arxiv.org/abs/2410.11531,"Q01,Q10,Q12"
AX2410.16662,arxiv,2024-10-22,T1_review,4,False,Visual Question Answering in Ophthalmology: A Progressive and Practical Perspective,https://arxiv.org/abs/2410.16662,Q08
AX2411.15356,arxiv,2024-11-22,T1_review,4,False,Regulator-Manufacturer AI Agents Modeling: Mathematical Feedback-Driven Multi-Agent LLM Framework,https://arxiv.org/abs/2411.15356,Q01
PM41348953,pubmed,2025,T1_review,4,False,AI-Facilitated Cognitive Reappraisal via Socrates 2.0: Mixed Methods Feasibility Study.,https://pubmed.ncbi.nlm.nih.gov/41348953/,P01
PM41235147,pubmed,2025,T1_review,4,False,Evaluating the role of ChatGPT in rehabilitation medicine: a narrative review.,https://pubmed.ncbi.nlm.nih.gov/41235147/,P01
PM41037756,pubmed,2025,T1_review,4,False,Beyond Chatbots: Moving Toward Multistep Modular AI Agents in Medical Education.,https://pubmed.ncbi.nlm.nih.gov/41037756/,P01
PM41016012,pubmed,2025,T1_review,4,False,Streamline automated biomedical discoveries with agentic bioinformatics.,https://pubmed.ncbi.nlm.nih.gov/41016012/,P01
PM40831649,pubmed,2025,T1_review,4,False,Multiagent AI Systems in Health Care: Envisioning Next-Generation Intelligence.,https://pubmed.ncbi.nlm.nih.gov/40831649/,P01
PM40590109,pubmed,2025,T1_review,4,False,Applications and Future Perspectives of Large Language Models in Otolaryngology-Head and Neck Surgery: A Comprehensive Survey.,https://pubmed.ncbi.nlm.nih.gov/40590109/,P01
PM40405922,pubmed,2025,T1_review,4,False,Artificial Intelligence and Musculoskeletal Surgical Applications.,https://pubmed.ncbi.nlm.nih.gov/40405922/,P01
PM41852004,pubmed,2025,T1_review,4,False,Performance of ChatGPT and Gemini Compared with Emergency Physicians in NSTEMI Cases: A Prospective Cross-sectional Study.,https://pubmed.ncbi.nlm.nih.gov/41852004/,P02
PM41039560,pubmed,2025,T1_review,4,False,Evaluating large language models using national endodontic specialty examination questions: are they ready for real-world dentistry?,https://pubmed.ncbi.nlm.nih.gov/41039560/,P02
PM40669284,pubmed,2025,T1_review,4,False,Refining LLMs outputs with iterative consensus ensemble (ICE).,https://pubmed.ncbi.nlm.nih.gov/40669284/,"P02,P03"
PM40336004,pubmed,2025,T1_review,4,False,Performance of single-agent and multi-agent language models in Spanish language medical competency exams.,https://pubmed.ncbi.nlm.nih.gov/40336004/,P02
PM40166749,pubmed,2025,T1_review,4,False,MicroVQA: A Multimodal Reasoning Benchmark for Microscopy-Based Scientific Research.,https://pubmed.ncbi.nlm.nih.gov/40166749/,P02
PM40026780,pubmed,2025,T1_review,4,False,Application of Artificial Intelligence Generated Content in Medical Examinations.,https://pubmed.ncbi.nlm.nih.gov/40026780/,P02
PM39793017,pubmed,2025,T1_review,4,False,Qwen-2.5 Outperforms Other Large Language Models in the Chinese National Nursing Licensing Examination: Retrospective Cross-Sectional Comparative Study.,https://pubmed.ncbi.nlm.nih.gov/39793017/,P02
PM41743425,pubmed,2025,T1_review,4,False,Tests of large language models' medical competence and application for clinical decision support of musculoskeletal rehabilitation.,https://pubmed.ncbi.nlm.nih.gov/41743425/,P03
PM41458620,pubmed,2025,T1_review,4,False,"Benchmarking GPT-5 in radiation oncology: measurable gains, but persistent need for expert oversight.",https://pubmed.ncbi.nlm.nih.gov/41458620/,P03
PM41379872,pubmed,2025,T1_review,4,False,To Evaluate the Efficacy of Zero-Shot Prompting Using Large Language Models in the Extraction of Microbial Keratitis Descriptors.,https://pubmed.ncbi.nlm.nih.gov/41379872/,P03
PM41286823,pubmed,2025,T1_review,4,False,Comparing AI chatbot simulation and peer role-play for OSCE preparation: a pilot randomized controlled trial.,https://pubmed.ncbi.nlm.nih.gov/41286823/,P03
PM41244561,pubmed,2025,T1_review,4,False,ChatMyopia: An AI agent for myopia-related consultation in primary eye care settings.,https://pubmed.ncbi.nlm.nih.gov/41244561/,P03
PM41237388,pubmed,2025,T1_review,4,False,Evaluating the Performance of DeepSeek-R1 and DeepSeek-V3 Versus OpenAI Models in the Chinese National Medical Licensing Examination: Cross-Sectional Comparative Study.,https://pubmed.ncbi.nlm.nih.gov/41237388/,P03
PM41212429,pubmed,2025,T1_review,4,False,Evaluating the Performance of DeepSeek-R1 as a Patient Education Tool.,https://pubmed.ncbi.nlm.nih.gov/41212429/,P03
PM41122619,pubmed,2025,T1_review,4,False,Large Language Models Perform at Chance Level in the Diagnosis of Pediatric Pneumonia Using Chest Radiographs.,https://pubmed.ncbi.nlm.nih.gov/41122619/,P03
PM40960299,pubmed,2025,T1_review,4,False,From Guidelines to Real-Time Conversation: Expert-Validated Retrieval-Augmented and Fine-Tuned GPT-4 for Hepatitis C Management.,https://pubmed.ncbi.nlm.nih.gov/40960299/,P03
PM40915935,pubmed,2025,T1_review,4,False,Interpreting BI-RADS-Free Breast MRI Reports Using a Large Language Model: Automated BI-RADS Classification From Narrative Reports Using ChatGPT.,https://pubmed.ncbi.nlm.nih.gov/40915935/,P03
PM40627696,pubmed,2025,T1_review,4,False,An Institutional Large Language Model for Musculoskeletal MRI Improves Protocol Adherence and Accuracy.,https://pubmed.ncbi.nlm.nih.gov/40627696/,P03
PM40550010,pubmed,2025,T1_review,4,False,Public Versus Academic Discourse on ChatGPT in Health Care: Mixed Methods Study.,https://pubmed.ncbi.nlm.nih.gov/40550010/,P03
PM40517223,pubmed,2025,T1_review,4,False,Evaluating large language models as an educational tool for meningioma patients: patient and clinician perspectives.,https://pubmed.ncbi.nlm.nih.gov/40517223/,P03
PM40030182,pubmed,2025,T1_review,4,False,Integration of Multi-Source Medical Data for Medical Diagnosis Question Answering.,https://pubmed.ncbi.nlm.nih.gov/40030182/,P01
PM39832358,pubmed,2025,T1_review,4,False,Era of Generalist Conversational Artificial Intelligence to Support Public Health Communications.,https://pubmed.ncbi.nlm.nih.gov/39832358/,P01
PM39689760,pubmed,2025,T1_review,4,False,Generative Artificial Intelligence in Pathology and Medicine: A Deeper Dive.,https://pubmed.ncbi.nlm.nih.gov/39689760/,P01
PM40439661,pubmed,2025,T1_review,4,False,GPT-4 versus human authors in clinically complex MCQ creation: A blinded analysis of item quality.,https://pubmed.ncbi.nlm.nih.gov/40439661/,P03
PM40020592,pubmed,2025,T1_review,4,False,Large language models and psychiatry.,https://pubmed.ncbi.nlm.nih.gov/40020592/,P03
PM40001164,pubmed,2025,T1_review,4,False,Quality assurance and validity of AI-generated single best answer questions.,https://pubmed.ncbi.nlm.nih.gov/40001164/,P03
PM39946168,pubmed,2025,T1_review,4,False,Large Language Models-Supported Thrombectomy Decision-Making in Acute Ischemic Stroke Based on Radiology Reports: Feasibility Qualitative Study.,https://pubmed.ncbi.nlm.nih.gov/39946168/,P03
PM39819819,pubmed,2025,T1_review,4,False,Evaluating and Enhancing Japanese Large Language Models for Genetic Counseling Support: Comparative Study of Domain Adaptation and the Development of an Expert-Evaluated Dataset.,https://pubmed.ncbi.nlm.nih.gov/39819819/,P03
AX2501.06741,arxiv,2025-01-12,T1_review,4,False,Hierarchical Divide-and-Conquer for Fine-Grained Alignment in LLM-Based Medical Evaluation,https://arxiv.org/abs/2501.06741,Q08
AX2501.09136,arxiv,2025-01-15,T1_review,4,False,Agentic Retrieval-Augmented Generation: A Survey on Agentic RAG,https://arxiv.org/abs/2501.09136,Q10
AX2501.18794,arxiv,2025-01-30,T1_review,4,False,Survey and Improvement Strategies for Gene Prioritization with Large Language Models,https://arxiv.org/abs/2501.18794,"Q01,Q07"
AX2502.20988,arxiv,2025-02-28,T1_review,4,False,Reviewing Clinical Knowledge in Medical Large Language Models: Training and Beyond,https://arxiv.org/abs/2502.20988,Q08
AX2503.04153,arxiv,2025-03-06,T1_review,4,False,KidneyTalk-open: No-code Deployment of a Private Large Language Model with Medical Documentation-Enhanced Knowledge Database for Kidney Disease,https://arxiv.org/abs/2503.04153,Q08
AX2503.06074,arxiv,2025-03-08,T1_review,4,False,Towards Conversational AI for Disease Management,https://arxiv.org/abs/2503.06074,"Q11,Q14"
AX2503.13205,arxiv,2025-03-17,T1_review,4,False,MAP: Evaluation and Multi-Agent Enhancement of Large Language Models for Inpatient Pathways,https://arxiv.org/abs/2503.13205,"Q03,Q01,Q02,Q07,Q12"
AX2503.22678,arxiv,2025-03-28,T1_review,4,False,Self-Evolving Multi-Agent Simulations for Realistic Clinical Interactions,https://arxiv.org/abs/2503.22678,"Q01,Q02"
AX2504.13186,arxiv,2025-03-30,T1_review,4,False,Advanced Deep Learning and Large Language Models: Comprehensive Insights for Cancer Detection,https://arxiv.org/abs/2504.13186,Q08
AX2504.08777,arxiv,2025-04-04,T1_review,4,False,The Lyme Disease Controversy: An AI-Driven Discourse Analysis of a Quarter Century of Academic Debate and Divides,https://arxiv.org/abs/2504.08777,Q06
AX2504.03932,arxiv,2025-04-04,T1_review,4,False,YaleNLP @ PerAnsSumm 2025: Multi-Perspective Integration via Mixture-of-Agents for Enhanced Healthcare QA Summarization,https://arxiv.org/abs/2504.03932,S10
AX2505.03788,arxiv,2025-04-30,T1_review,4,False,Calibrating Uncertainty Quantification of Multi-Modal LLMs using Grounding,https://arxiv.org/abs/2505.03788,Q03
AX2505.10468,arxiv,2025-05-15,T1_review,4,False,"AI Agents vs. Agentic AI: A Conceptual Taxonomy, Applications and Challenges",https://arxiv.org/abs/2505.10468,Q01
AX2505.12371,arxiv,2025-05-18,T1_review,4,False,MedAgentBoard: Benchmarking Multi-Agent Collaboration with Conventional Methods for Diverse Medical Tasks,https://arxiv.org/abs/2505.12371,"Q08,Q01,Q02,Q12"
AX2505.16648,arxiv,2025-05-22,T1_review,4,False,Collaboration among Multiple Large Language Models for Medical Question Answering,https://arxiv.org/abs/2505.16648,Q08
AX2505.16229,arxiv,2025-05-22,T1_review,4,False,CT-Agent: A Multimodal-LLM Agent for 3D CT Radiology Question Answering,https://arxiv.org/abs/2505.16229,S07
AX2505.17512,arxiv,2025-05-23,T1_review,4,False,Is Your LLM Really Mastering the Concept? A Multi-Agent Benchmark,https://arxiv.org/abs/2505.17512,Q12
AX2505.20096,arxiv,2025-05-26,T1_review,4,False,MA-RAG: Multi-Agent Retrieval-Augmented Generation via Collaborative Chain-of-Thought Reasoning,https://arxiv.org/abs/2505.20096,"Q01,S07"
AX2505.21112,arxiv,2025-05-27,T1_review,4,False,Simulating Ethics: Using LLM Debate Panels to Model Deliberation on Medical Dilemmas,https://arxiv.org/abs/2505.21112,"Q06,Q01,Q02"
AX2505.21503,arxiv,2025-05-27,T1_review,4,False,Silence is Not Consensus: Disrupting Agreement Bias in Multi-Agent LLMs via Catfish Agent for Clinical Decision Making,https://arxiv.org/abs/2505.21503,"Q08,Q12,Q01,Q02"
AX2505.21418,arxiv,2025-05-27,T1_review,4,False,FUAS-Agents: Autonomous Multi-Modal LLM Agents for Treatment Planning in Focused Ultrasound Ablation Surgery,https://arxiv.org/abs/2505.21418,S07
AX2506.00095,arxiv,2025-05-30,T1_review,4,False,ClinBench-HPB: A Clinical Benchmark for Evaluating LLMs in Hepato-Pancreato-Biliary Diseases,https://arxiv.org/abs/2506.00095,"Q03,Q08"
AX2506.05813,arxiv,2025-06-06,T1_review,4,False,MAPLE: Multi-Agent Adaptive Planning with Long-Term Memory for Table Reasoning,https://arxiv.org/abs/2506.05813,Q12
AX2507.22889,arxiv,2025-06-15,T1_review,4,False,Confident-Knowledge Diversity Drives Human-Human and Human-AI Free Discussion Synergy and Reveals Pure-AI Discussion Shortfalls,https://arxiv.org/abs/2507.22889,"Q08,Q01"
AX2506.16962,arxiv,2025-06-20,T1_review,4,False,Chiron-o1: Igniting Multimodal Large Language Models towards Generalizable Medical Reasoning via Mentor-Intern Collaborative Search,https://arxiv.org/abs/2506.16962,Q08
AX2507.09562,arxiv,2025-07-13,T1_review,4,False,"Prompt Engineering in Segment Anything Model: Methodologies, Applications, and Emerging Challenges",https://arxiv.org/abs/2507.09562,Q01
AX2508.06496,arxiv,2025-07-20,T1_review,4,False,Med-GRIM: Enhanced Zero-Shot Medical VQA using prompt-embedded Multimodal Graph RAG,https://arxiv.org/abs/2508.06496,S07
AX2507.21046,arxiv,2025-07-28,T1_review,4,False,"A Survey of Self-Evolving Agents: What, When, How, and Where to Evolve on the Path to Artificial Super Intelligence",https://arxiv.org/abs/2507.21046,Q10
AX2507.23227,arxiv,2025-07-31,T1_review,4,False,Enabling Few-Shot Alzheimer's Disease Diagnosis on Biomarker Data with Tabular LLMs,https://arxiv.org/abs/2507.23227,"Q02,Q07"
AX2508.02841,arxiv,2025-08-04,T1_review,4,False,A Multi-Agent System for Complex Reasoning in Radiology Visual Question Answering,https://arxiv.org/abs/2508.02841,Q02
AX2508.02808,arxiv,2025-08-04,T1_review,4,False,Clinically Grounded Agent-based Report Evaluation: An Interpretable Metric for Radiology Report Generation,https://arxiv.org/abs/2508.02808,Q07
AX2508.05996,arxiv,2025-08-08,T1_review,4,False,Mediator-Guided Multi-Agent Collaboration among Open-Source Models for Medical Decision-Making,https://arxiv.org/abs/2508.05996,"Q08,Q12,Q01,Q02"
AX2508.09958,arxiv,2025-08-13,T1_review,4,False,Neural Bandit Based Optimal LLM Selection for a Pipeline of Subtasks,https://arxiv.org/abs/2508.09958,Q07
AX2508.19097,arxiv,2025-08-26,T1_review,4,False,Reasoning LLMs in the Medical Domain: A Literature Survey,https://arxiv.org/abs/2508.19097,"Q08,Q10,Q01,Q02"
AX2508.20014,arxiv,2025-08-27,T1_review,4,False,CataractSurg-80K: Knowledge-Driven Benchmarking for Structured Reasoning in Ophthalmic Surgery Planning,https://arxiv.org/abs/2508.20014,"Q01,Q02"
AX2509.00987,arxiv,2025-08-31,T1_review,4,False,Causal MAS: A Survey of Large Language Model Architectures for Discovery and Effect Estimation,https://arxiv.org/abs/2509.00987,Q10
AX2509.21530,arxiv,2025-09-25,T1_review,4,False,Expert-guided Clinical Text Augmentation via Query-Based Model Collaboration,https://arxiv.org/abs/2509.21530,Q08
AX2510.02328,arxiv,2025-09-26,T1_review,4,False,AMANDA: Agentic Medical Knowledge Augmentation for Data-Efficient Medical Visual Question Answering,https://arxiv.org/abs/2510.02328,"Q14,Q07"
AX2509.23344,arxiv,2025-09-27,T1_review,4,False,DentVLM: A Multimodal Vision-Language Model for Comprehensive Dental Diagnosis and Enhanced Clinical Practice,https://arxiv.org/abs/2509.23344,"Q01,Q02"
AX2509.23725,arxiv,2025-09-28,T1_review,4,False,MedLA: A Logic-Driven Multi-Agent Framework for Complex Medical Reasoning with Large Language Models,https://arxiv.org/abs/2509.23725,"Q14,Q01"
AX2510.06240,arxiv,2025-10-03,T1_review,4,False,Knowledge Graph-Guided Multi-Agent Distillation for Reliable Industrial Question Answering with Datasets,https://arxiv.org/abs/2510.06240,Q07
AX2510.07173,arxiv,2025-10-08,T1_review,4,False,NurseLLM: The First Specialized Language Model for Nursing,https://arxiv.org/abs/2510.07173,"Q08,Q12,Q01"
AX2510.10185,arxiv,2025-10-11,T1_review,4,False,Auditing medical multi-agent AI reveals risks of false consensus,https://arxiv.org/abs/2510.10185,"Q08,Q01,Q02"
AX2510.10278,arxiv,2025-10-11,T1_review,4,False,Simulating Viva Voce Examinations to Evaluate Clinical Reasoning in Large Language Models,https://arxiv.org/abs/2510.10278,"Q11,Q07"
AX2510.13985,arxiv,2025-10-15,T1_review,4,False,Do Large Language Models Show Biases in Causal Learning? Insights from Contingency Judgment,https://arxiv.org/abs/2510.13985,Q06
AX2510.24677,arxiv,2025-10-28,T1_review,4,False,Dissecting Role Cognition in Medical LLMs via Neuronal Ablation,https://arxiv.org/abs/2510.24677,Q03
AX2511.00818,arxiv,2025-11-02,T1_review,4,False,"Deciphering Scientific Collaboration in Biomedical LLM Research: Dynamics, Institutional Participation, and Resource Disparities",https://arxiv.org/abs/2511.00818,Q08
AX2511.03542,arxiv,2025-11-05,T1_review,4,False,SOLVE-Med: Specialized Orchestration for Leading Vertical Experts across Medical Specialties,https://arxiv.org/abs/2511.03542,Q01
